SEQ_NUM,ACC,Latitude,Longitude
60614,0,44.9,-93.1
67429,0,44.9,-93.1
37753,0,44.9,-93.1
67431,0,44.9,-93.1
68565,0,44.9,-93.1
36195,0,44.9,-93.1
36495,0,44.9,-93.1
11708,0,44.9,-93.1
40354,0,44.9,-93.1
11709,0,44.9,-93.1
40344,0,44.9,-93.1
40343,0,44.9,-93.1
36197,0,44.9,-93.1
36491,0,44.9,-93.1
40334,0,44.9,-93.1
36193,0,44.9,-93.1
37750,0,44.9,-93.1
40346,0,44.9,-93.1
36197,0,44.9,-93.1
36186,0,44.9,-93.1
36195,0,44.9,-93.1
40345,0,44.9,-93.1
36185,0,44.9,-93.1
36190,0,44.9,-93.1
40322,0,44.9,-93.1
40335,0,44.9,-93.1
36189,0,44.9,-93.1
36184,0,44.9,-93.1
40336,0,44.9,-93.1
40336,0,44.9,-93.1
40333,0,44.9,-93.1
40336,0,44.9,-93.1
40360,0,44.9,-93.1
36200,0,44.9,-93.1
36201,0,44.9,-93.1
11537,0,44.9,-93.1
11711,0,44.9,-93.1
68740,0,44.9,-93.1
11710,0,44.9,-93.1
11351,0,44.9,-93.1
10673,0,44.9,-93.1
11535,0,44.9,-93.1
37751,0,44.9,-93.1
36196,0,44.9,-93.1
36198,0,44.9,-93.1
37752,0,44.9,-93.1
40348,0,44.9,-93.1
36199,0,44.9,-93.1
11536,0,44.9,-93.1
36199,0,44.9,-93.1
40339,0,44.9,-93.1
11214,0,44.9,-93.1
36188,0,44.9,-93.1
37748,0,44.9,-93.1
40338,0,44.9,-93.1
40340,0,44.9,-93.1
40337,0,44.9,-93.1
40337,0,44.9,-93.1
40400,0,44.9,-93.1
38614,2,44.9,-93.1
38629,0,44.9,-93.1
38632,1,44.9,-93.1
11406,10,44.9,-93.1
41492,5,44.9,-93.1
38609,1,44.9,-93.1
69763,0,44.9,-93.1
41493,3,44.9,-93.1
38608,3,44.9,-93.1
38630,4,44.9,-93.1
11745,0,44.9,-93.1
11746,0,44.9,-93.1
11409,3,44.9,-93.1
63268,4,44.9,-93.1
38635,0,44.9,-93.1
38634,3,44.9,-93.1
10974,0,44.9,-93.1
60829,21,44.9,-93.1
68552,5,44.9,-93.1
39042,3,44.9,-93.1
38631,7,44.9,-93.1
63313,15,44.9,-93.1
38695,22,44.9,-93.1
38633,4,44.9,-93.1
11432,2,44.9,-93.1
11336,2,44.9,-93.1
38639,5,44.9,-93.1
68545,1,44.9,-93.1
38638,0,44.9,-93.1
38640,0,44.9,-93.1
38636,2,44.9,-93.1
11327,2,44.9,-93.1
38645,3,44.9,-93.1
38679,5,44.9,-93.1
11430,7,44.9,-93.1
11423,6,44.9,-93.1
38641,0,44.9,-93.1
61715,1,44.9,-93.1
39043,11,44.9,-93.1
38642,1,44.9,-93.1
39045,4,44.9,-93.1
38591,4,44.9,-93.1
38581,27,44.9,-93.1
41511,8,44.9,-93.1
38592,0,44.9,-93.1
68536,0,44.9,-93.1
38579,0,44.9,-93.1
38590,0,44.9,-93.1
38689,0,44.9,-93.1
38686,0,44.9,-93.1
11422,6,44.9,-93.1
38694,0,44.9,-93.1
38692,2,44.9,-93.1
38693,0,44.9,-93.1
38688,0,44.9,-93.1
38589,2,44.9,-93.1
38687,3,44.9,-93.1
38684,13,44.9,-93.1
11508,0,44.9,-93.1
38676,4,44.9,-93.1
69762,2,44.9,-93.1
38677,3,44.9,-93.1
38776,0,44.9,-93.1
68549,8,44.9,-93.1
38644,6,44.9,-93.1
38648,0,44.9,-93.1
63236,6,44.9,-93.1
38649,6,44.9,-93.1
69760,2,44.9,-93.1
61751,0,44.9,-93.1
10974,0,44.9,-93.1
39284,5,44.9,-93.1
60834,24,44.9,-93.1
38522,0,44.9,-93.1
41514,2,44.9,-93.1
60784,6,44.9,-93.1
38646,5,44.9,-93.1
63312,0,44.9,-93.1
60798,0,44.9,-93.1
61750,1,44.9,-93.1
38523,10,44.9,-93.1
11412,17,44.9,-93.1
38517,2,44.9,-93.1
38920,3,44.9,-93.1
60800,0,44.9,-93.1
38664,0,44.9,-93.1
60783,0,44.9,-93.1
38652,8,44.9,-93.1
11424,9,44.9,-93.1
38643,4,44.9,-93.1
11429,24,44.9,-93.1
38651,2,44.9,-93.1
39044,2,44.9,-93.1
38660,2,44.9,-93.1
38657,11,44.9,-93.1
38656,0,44.9,-93.1
38655,2,44.9,-93.1
38666,0,44.9,-93.1
38670,7,44.9,-93.1
11425,0,44.9,-93.1
38667,11,44.9,-93.1
41518,1,44.9,-93.1
60797,0,44.9,-93.1
38520,0,44.9,-93.1
38659,5,44.9,-93.1
38524,5,44.9,-93.1
38665,0,44.9,-93.1
38664,0,44.9,-93.1
38654,4,44.9,-93.1
38672,2,44.9,-93.1
38672,0,44.9,-93.1
38809,3,44.9,-93.1
38682,0,44.9,-93.1
38675,6,44.9,-93.1
38681,5,44.9,-93.1
38680,26,44.9,-93.1
38683,0,44.9,-93.1
38534,13,44.9,-93.1
11426,0,44.9,-93.1
60832,3,44.9,-93.1
38806,0,44.9,-93.1
38663,4,44.9,-93.1
38671,0,44.9,-93.1
69693,1,44.9,-93.1
60832,0,44.9,-93.1
41515,4,44.9,-93.1
38530,11,44.9,-93.1
38531,8,44.9,-93.1
38532,16,44.9,-93.1
38673,16,44.9,-93.1
38658,8,44.9,-93.1
38662,1,44.9,-93.1
38533,0,44.9,-93.1
38919,0,44.9,-93.1
11411,21,44.9,-93.1
38512,3,44.9,-93.1
60801,0,44.9,-93.1
60799,0,44.9,-93.1
41430,0,44.9,-93.1
11383,7,44.9,-93.1
38700,8,44.9,-93.1
38699,0,44.9,-93.1
38500,10,44.9,-93.1
38501,3,44.9,-93.1
38502,3,44.9,-93.1
11410,13,44.9,-93.1
40388,0,44.9,-93.1
10682,0,44.9,-93.1
69287,0,44.9,-93.1
10102,0,44.9,-93.1
38109,0,44.9,-93.1
9862,0,44.9,-93.1
40390,0,44.9,-93.1
61638,0,44.9,-93.1
38507,7,44.9,-93.1
38506,6,44.9,-93.1
38505,0,44.9,-93.1
38519,7,44.9,-93.1
38508,1,44.9,-93.1
38514,0,44.9,-93.1
38504,13,44.9,-93.1
38513,3,44.9,-93.1
38105,0,44.9,-93.1
38114,0,44.9,-93.1
38110,0,44.9,-93.1
38698,13,44.9,-93.1
38115,0,44.9,-93.1
41432,1,44.9,-93.1
38697,5,44.9,-93.1
63232,0,44.9,-93.1
36579,0,44.9,-93.1
36580,0,44.9,-93.1
38923,0,44.9,-93.1
38100,0,44.9,-93.1
38924,0,44.9,-93.1
38102,0,44.9,-93.1
40392,0,44.9,-93.1
38112,0,44.9,-93.1
38696,2,44.9,-93.1
38117,0,44.9,-93.1
38525,6,44.9,-93.1
38510,0,44.9,-93.1
38509,3,44.9,-93.1
38511,10,44.9,-93.1
38521,0,44.9,-93.1
38515,3,44.9,-93.1
40394,0,44.9,-93.1
38108,0,44.9,-93.1
38113,0,44.9,-93.1
61639,0,44.9,-93.1
61640,0,44.9,-93.1
38116,0,44.9,-93.1
11380,8,44.9,-93.1
10684,0,44.9,-93.1
38107,0,44.9,-93.1
40383,0,44.9,-93.1
40395,0,44.9,-93.1
38106,0,44.9,-93.1
38099,0,44.9,-93.1
38103,0,44.9,-93.1
40393,0,44.9,-93.1
38104,0,44.9,-93.1
38582,31,44.9,-93.1
42446,18,44.9,-93.1
38583,0,44.9,-93.1
11420,13,44.9,-93.1
38587,17,44.9,-93.1
38573,6,44.9,-93.1
11394,15,44.9,-93.1
38588,16,44.9,-93.1
38572,17,44.9,-93.1
42447,0,44.9,-93.1
38585,8,44.9,-93.1
61749,1,44.9,-93.1
61748,3,44.9,-93.1
38555,26,44.9,-93.1
61747,1,44.9,-93.1
38691,19,44.9,-93.1
38690,3,44.9,-93.1
42465,1,44.9,-93.1
42448,29,44.9,-93.1
38563,15,44.9,-93.1
38571,6,44.9,-93.1
38575,8,44.9,-93.1
38562,1,44.9,-93.1
42445,0,44.9,-93.1
38414,4,44.9,-93.1
38559,19,44.9,-93.1
38431,8,44.9,-93.1
68531,2,44.9,-93.1
38561,0,44.9,-93.1
69757,1,44.9,-93.1
38560,25,44.9,-93.1
38557,18,44.9,-93.1
42441,29,44.9,-93.1
9834,0,44.9,-93.1
11338,0,44.9,-93.1
38413,13,44.9,-93.1
61731,2,44.9,-93.1
61732,7,44.9,-93.1
42442,15,44.9,-93.1
42449,33,44.9,-93.1
38435,12,44.9,-93.1
38432,1,44.9,-93.1
38433,11,44.9,-93.1
38442,1,44.9,-93.1
38439,10,44.9,-93.1
38415,69,44.9,-93.1
38418,6,44.9,-93.1
38417,10,44.9,-93.1
42450,123,44.9,-93.1
42458,54,44.9,-93.1
42456,53,44.9,-93.1
38416,5,44.9,-93.1
38434,25,44.9,-93.1
11349,1,44.9,-93.1
68525,11,44.9,-93.1
61728,28,44.9,-93.1
61727,34,44.9,-93.1
61730,2,44.9,-93.1
11350,2,44.9,-93.1
68524,15,44.9,-93.1
61729,9,44.9,-93.1
60787,4,44.9,-93.1
38550,0,44.9,-93.1
11324,2,44.9,-93.1
38780,4,44.9,-93.1
38779,12,44.9,-93.1
38548,6,44.9,-93.1
38777,0,44.9,-93.1
38805,3,44.9,-93.1
38552,1,44.9,-93.1
38777,0,44.9,-93.1
38778,2,44.9,-93.1
60786,5,44.9,-93.1
11738,1,44.9,-93.1
11737,1,44.9,-93.1
11417,23,44.9,-93.1
11414,4,44.9,-93.1
38781,3,44.9,-93.1
60827,1,44.9,-93.1
38553,11,44.9,-93.1
38535,0,44.9,-93.1
38782,4,44.9,-93.1
38389,7,44.9,-93.1
42439,9,44.9,-93.1
38547,10,44.9,-93.1
42440,6,44.9,-93.1
60788,4,44.9,-93.1
38393,19,44.9,-93.1
38546,6,44.9,-93.1
69758,6,44.9,-93.1
42437,0,44.9,-93.1
38369,35,44.9,-93.1
38538,15,44.9,-93.1
38537,1,44.9,-93.1
38543,13,44.9,-93.1
38539,0,44.9,-93.1
60785,0,44.9,-93.1
42438,8,44.9,-93.1
63233,5,44.9,-93.1
38370,17,44.9,-93.1
11337,0,44.9,-93.1
38540,0,44.9,-93.1
38529,5,44.9,-93.1
38528,5,44.9,-93.1
38368,5,44.9,-93.1
38542,16,44.9,-93.1
38391,20,44.9,-93.1
38395,6,44.9,-93.1
38402,13,44.9,-93.1
38400,14,44.9,-93.1
38398,4,44.9,-93.1
38401,0,44.9,-93.1
38390,5,44.9,-93.1
38396,15,44.9,-93.1
38374,6,44.9,-93.1
38372,11,44.9,-93.1
38379,4,44.9,-93.1
38394,6,44.9,-93.1
38371,9,44.9,-93.1
38392,10,44.9,-93.1
38399,0,44.9,-93.1
38397,3,44.9,-93.1
38377,14,44.9,-93.1
38772,3,44.9,-93.1
38362,2,44.9,-93.1
38358,3,44.9,-93.1
38360,0,44.9,-93.1
38376,6,44.9,-93.1
38375,0,44.9,-93.1
38373,5,44.9,-93.1
41412,3,44.9,-93.1
41516,8,44.9,-93.1
11413,1,44.9,-93.1
41412,7,44.9,-93.1
11736,4,44.9,-93.1
10708,0,44.9,-93.1
38342,4,44.9,-93.1
11361,6,44.9,-93.1
66666,0,44.9,-93.1
60824,4,44.9,-93.1
11359,0,44.9,-93.1
38343,1,44.9,-93.1
11415,16,44.9,-93.1
10129,0,44.9,-93.1
40418,0,44.9,-93.1
40420,0,44.9,-93.1
40419,0,44.9,-93.1
39174,0,44.9,-93.1
40399,0,44.9,-93.1
11669,0,44.9,-93.1
10683,0,44.9,-93.1
38498,0,44.9,-93.1
41413,0,44.9,-93.1
38527,4,44.9,-93.1
38350,0,44.9,-93.1
38351,0,44.9,-93.1
38359,2,44.9,-93.1
38526,0,44.9,-93.1
38357,0,44.9,-93.1
11358,7,44.9,-93.1
68534,0,44.9,-93.1
38337,3,44.9,-93.1
38344,16,44.9,-93.1
11735,0,44.9,-93.1
41410,6,44.9,-93.1
38352,1,44.9,-93.1
42417,0,44.9,-93.1
10813,0,44.9,-93.1
11673,0,44.9,-93.1
11734,0,44.9,-93.1
38326,1,44.9,-93.1
38328,0,44.9,-93.1
11357,9,44.9,-93.1
38329,1,44.9,-93.1
9848,0,44.9,-93.1
41408,26,44.9,-93.1
38363,9,44.9,-93.1
38355,1,44.9,-93.1
38354,0,44.9,-93.1
38353,0,44.9,-93.1
38353,0,44.9,-93.1
38356,1,44.9,-93.1
38361,0,44.9,-93.1
68854,0,44.9,-93.1
38326,1,44.9,-93.1
38330,4,44.9,-93.1
38345,0,44.9,-93.1
11356,2,44.9,-93.1
68532,2,44.9,-93.1
38338,0,44.9,-93.1
41409,15,44.9,-93.1
11353,12,44.9,-93.1
38325,6,44.9,-93.1
38324,5,44.9,-93.1
38323,1,44.9,-93.1
38327,1,44.9,-93.1
11352,25,44.9,-93.1
60828,3,44.9,-93.1
68533,2,44.9,-93.1
40902,0,44.9,-93.1
40905,0,44.9,-93.1
40904,0,44.9,-93.1
40903,0,44.9,-93.1
37205,0,44.9,-93.1
40837,6,44.9,-93.1
40846,0,44.9,-93.1
61619,0,44.9,-93.1
60617,0,44.9,-93.1
40848,0,44.9,-93.1
40849,0,44.9,-93.1
40894,0,44.9,-93.1
40895,0,44.9,-93.1
11269,0,44.9,-93.1
68535,6,44.9,-93.1
38613,7,44.9,-93.1
40000,37,44.9,-93.1
38622,0,44.9,-93.1
67084,6,44.9,-93.1
38621,4,44.9,-93.1
41488,10,44.9,-93.1
38767,1,44.9,-93.1
40838,0,44.9,-93.1
11277,0,44.9,-93.1
59820,0,44.9,-93.1
11275,0,44.9,-93.1
40898,0,44.9,-93.1
40899,0,44.9,-93.1
36242,0,44.9,-93.1
40901,0,44.9,-93.1
40907,0,44.9,-93.1
37206,0,44.9,-93.1
41489,11,44.9,-93.1
61620,0,44.9,-93.1
40840,4,44.9,-93.1
11274,0,44.9,-93.1
11273,2,44.9,-93.1
40839,1,44.9,-93.1
40851,0,44.9,-93.1
60618,0,44.9,-93.1
40852,0,44.9,-93.1
63313,1,44.9,-93.1
41502,5,44.9,-93.1
69765,2,44.9,-93.1
41502,3,44.9,-93.1
38615,11,44.9,-93.1
69759,4,44.9,-93.1
9836,5,44.9,-93.1
41498,2,44.9,-93.1
38765,7,44.9,-93.1
39020,0,44.9,-93.1
36241,0,44.9,-93.1
40909,0,44.9,-93.1
37203,0,44.9,-93.1
67090,0,44.9,-93.1
40908,0,44.9,-93.1
37208,0,44.9,-93.1
67091,0,44.9,-93.1
11276,0,44.9,-93.1
68527,39,44.9,-93.1
69976,8,44.9,-93.1
10837,0,44.9,-93.1
40850,0,44.9,-93.1
40843,16,44.9,-93.1
40842,0,44.9,-93.1
40853,0,44.9,-93.1
11648,0,44.9,-93.1
42385,0,44.9,-93.1
38580,16,44.9,-93.1
11339,2,44.9,-93.1
41512,5,44.9,-93.1
41513,17,44.9,-93.1
11398,68,44.9,-93.1
41491,3,44.9,-93.1
41490,10,44.9,-93.1
41503,5,44.9,-93.1
9904,4,44.9,-93.1
40913,0,44.9,-93.1
36449,0,44.9,-93.1
67339,0,44.9,-93.1
60858,0,44.9,-93.1
36459,0,44.9,-93.1
40912,0,44.9,-93.1
10857,0,44.9,-93.1
36417,0,44.9,-93.1
10844,0,44.9,-93.1
36419,0,44.9,-93.1
39021,0,44.9,-93.1
40911,0,44.9,-93.1
40910,0,44.9,-93.1
10855,0,44.9,-93.1
37204,0,44.9,-93.1
10856,0,44.9,-93.1
39232,0,44.9,-93.1
40855,0,44.9,-93.1
11346,0,44.9,-93.1
36418,0,44.9,-93.1
42066,0,44.9,-93.1
36404,0,44.9,-93.1
40958,0,44.9,-93.1
11268,0,44.9,-93.1
36415,0,44.9,-93.1
36434,0,44.9,-93.1
69969,0,44.9,-93.1
41014,0,44.9,-93.1
69970,0,44.9,-93.1
41013,0,44.9,-93.1
36486,0,44.9,-93.1
39224,0,44.9,-93.1
61636,0,44.9,-93.1
36453,0,44.9,-93.1
40995,0,44.9,-93.1
41008,0,44.9,-93.1
41006,0,44.9,-93.1
40996,0,44.9,-93.1
40997,0,44.9,-93.1
41010,0,44.9,-93.1
41012,0,44.9,-93.1
41017,0,44.9,-93.1
36432,0,44.9,-93.1
41532,0,44.9,-93.1
39233,0,44.9,-93.1
69992,0,44.9,-93.1
36406,0,44.9,-93.1
39228,0,44.9,-93.1
40959,0,44.9,-93.1
40964,0,44.9,-93.1
40963,0,44.9,-93.1
40974,0,44.9,-93.1
36436,0,44.9,-93.1
69968,0,44.9,-93.1
36455,0,44.9,-93.1
41029,0,44.9,-93.1
36456,0,44.9,-93.1
36454,0,44.9,-93.1
41023,0,44.9,-93.1
40976,0,44.9,-93.1
70329,0,44.9,-93.1
41024,0,44.9,-93.1
10899,0,44.9,-93.1
11345,0,44.9,-93.1
41025,0,44.9,-93.1
41027,0,44.9,-93.1
40975,0,44.9,-93.1
40971,0,44.9,-93.1
36409,0,44.9,-93.1
38798,0,44.9,-93.1
40977,0,44.9,-93.1
40973,0,44.9,-93.1
69971,0,44.9,-93.1
36413,0,44.9,-93.1
38480,3,44.9,-93.1
40954,6,44.9,-93.1
40956,0,44.9,-93.1
10836,0,44.9,-93.1
39230,0,44.9,-93.1
69995,0,44.9,-93.1
39229,0,44.9,-93.1
41508,27,44.9,-93.1
41504,25,44.9,-93.1
41505,15,44.9,-93.1
41509,0,44.9,-93.1
41506,17,44.9,-93.1
38478,10,44.9,-93.1
11379,26,44.9,-93.1
41425,10,44.9,-93.1
38479,9,44.9,-93.1
38578,10,44.9,-93.1
42444,21,44.9,-93.1
38570,3,44.9,-93.1
11395,48,44.9,-93.1
38569,20,44.9,-93.1
60803,4,44.9,-93.1
38577,11,44.9,-93.1
38568,13,44.9,-93.1
41508,0,44.9,-93.1
38484,7,44.9,-93.1
38483,1,44.9,-93.1
40955,7,44.9,-93.1
39234,0,44.9,-93.1
60809,0,44.9,-93.1
69975,9,44.9,-93.1
40967,0,44.9,-93.1
36395,0,44.9,-93.1
36398,0,44.9,-93.1
68550,12,44.9,-93.1
41423,3,44.9,-93.1
38470,0,44.9,-93.1
68528,18,44.9,-93.1
41507,2,44.9,-93.1
68559,0,44.9,-93.1
38482,4,44.9,-93.1
38481,8,44.9,-93.1
41424,0,44.9,-93.1
38463,2,44.9,-93.1
42443,2,44.9,-93.1
38463,2,44.9,-93.1
38440,9,44.9,-93.1
38566,6,44.9,-93.1
38565,3,44.9,-93.1
38469,3,44.9,-93.1
38469,5,44.9,-93.1
38770,1,44.9,-93.1
36104,0,44.9,-93.1
36105,0,44.9,-93.1
36109,0,44.9,-93.1
40968,0,44.9,-93.1
40966,2,44.9,-93.1
36397,0,44.9,-93.1
68530,4,44.9,-93.1
38486,3,44.9,-93.1
40969,0,44.9,-93.1
38485,3,44.9,-93.1
63234,0,44.9,-93.1
36102,0,44.9,-93.1
37190,0,44.9,-93.1
38443,2,44.9,-93.1
38437,6,44.9,-93.1
52531,1,44.9,-93.1
38473,2,44.9,-93.1
52532,0,44.9,-93.1
10904,0,44.9,-93.1
70324,0,44.9,-93.1
10904,0,44.9,-93.1
41030,0,44.9,-93.1
11650,0,44.9,-93.1
10903,0,44.9,-93.1
10903,0,44.9,-93.1
10904,0,44.9,-93.1
10903,0,44.9,-93.1
10903,0,44.9,-93.1
10904,0,44.9,-93.1
10907,0,44.9,-93.1
10903,0,44.9,-93.1
40977,0,44.9,-93.1
41026,0,44.9,-93.1
10904,0,44.9,-93.1
11649,0,44.9,-93.1
40972,0,44.9,-93.1
11647,0,44.9,-93.1
10903,0,44.9,-93.1
10904,0,44.9,-93.1
36440,0,44.9,-93.1
36438,0,44.9,-93.1
41045,0,44.9,-93.1
41046,0,44.9,-93.1
36437,0,44.9,-93.1
38794,0,44.9,-93.1
68019,0,44.9,-93.1
39227,0,44.9,-93.1
70326,0,44.9,-93.1
11344,0,44.9,-93.1
36420,0,44.9,-93.1
36424,0,44.9,-93.1
41041,0,44.9,-93.1
41043,0,44.9,-93.1
9889,0,44.9,-93.1
41042,0,44.9,-93.1
40989,0,44.9,-93.1
36411,0,44.9,-93.1
70325,0,44.9,-93.1
70327,0,44.9,-93.1
36412,0,44.9,-93.1
40990,0,44.9,-93.1
36400,0,44.9,-93.1
40991,0,44.9,-93.1
36445,0,44.9,-93.1
69955,0,44.9,-93.1
9901,0,44.9,-93.1
11687,0,44.9,-93.1
69954,0,44.9,-93.1
70323,0,44.9,-93.1
69293,0,44.9,-93.1
36446,0,44.9,-93.1
70321,0,44.9,-93.1
36444,0,44.9,-93.1
41047,0,44.9,-93.1
70007,0,44.9,-93.1
42393,0,44.9,-93.1
36439,0,44.9,-93.1
11460,0,44.9,-93.1
42392,0,44.9,-93.1
36422,0,44.9,-93.1
40987,0,44.9,-93.1
40992,0,44.9,-93.1
11646,0,44.9,-93.1
42332,0,44.9,-93.1
42332,0,44.9,-93.1
36425,0,44.9,-93.1
70328,0,44.9,-93.1
40970,0,44.9,-93.1
36107,0,44.9,-93.1
36114,0,44.9,-93.1
36112,0,44.9,-93.1
36115,0,44.9,-93.1
10900,0,44.9,-93.1
10893,0,44.9,-93.1
10893,0,44.9,-93.1
10893,0,44.9,-93.1
10894,0,44.9,-93.1
38474,2,44.9,-93.1
10894,0,44.9,-93.1
36103,0,44.9,-93.1
36106,0,44.9,-93.1
10164,0,44.9,-93.1
38459,2,44.9,-93.1
10164,0,44.9,-93.1
10165,0,44.9,-93.1
38465,6,44.9,-93.1
10161,0,44.9,-93.1
10160,0,44.9,-93.1
10893,0,44.9,-93.1
10893,0,44.9,-93.1
10893,0,44.9,-93.1
10894,4,44.9,-93.1
38474,2,44.9,-93.1
10894,0,44.9,-93.1
60810,5,44.9,-93.1
67107,0,44.9,-93.1
36108,0,44.9,-93.1
11548,0,44.9,-93.1
38465,4,44.9,-93.1
11549,0,44.9,-93.1
10160,0,44.9,-93.1
10161,0,44.9,-93.1
10893,0,44.9,-93.1
10897,9,44.9,-93.1
10893,0,44.9,-93.1
10165,0,44.9,-93.1
10164,0,44.9,-93.1
10164,0,44.9,-93.1
11377,19,44.9,-93.1
10165,0,44.9,-93.1
10164,1,44.9,-93.1
10164,0,44.9,-93.1
10165,0,44.9,-93.1
41421,5,44.9,-93.1
40980,1,44.9,-93.1
63227,0,44.9,-93.1
40982,0,44.9,-93.1
69974,0,44.9,-93.1
38475,12,44.9,-93.1
40979,0,44.9,-93.1
40978,0,44.9,-93.1
38453,2,44.9,-93.1
61721,0,44.9,-93.1
38455,0,44.9,-93.1
42405,6,44.9,-93.1
38454,1,44.9,-93.1
38466,5,44.9,-93.1
38460,0,44.9,-93.1
41420,0,44.9,-93.1
38424,3,44.9,-93.1
38461,1,44.9,-93.1
38447,2,44.9,-93.1
38452,0,44.9,-93.1
38462,0,44.9,-93.1
38449,2,44.9,-93.1
38450,0,44.9,-93.1
38487,0,44.9,-93.1
61826,0,44.9,-93.1
67314,0,44.9,-93.1
43096,0,44.9,-93.1
38186,0,44.9,-93.1
38187,0,44.9,-93.1
42397,0,44.9,-93.1
36485,0,44.9,-93.1
11343,0,44.9,-93.1
70322,0,44.9,-93.1
36447,0,44.9,-93.1
42389,0,44.9,-93.1
42391,0,44.9,-93.1
36429,0,44.9,-93.1
41048,0,44.9,-93.1
62446,0,44.9,-93.1
40988,0,44.9,-93.1
10902,0,44.9,-93.1
62761,0,44.9,-93.1
42062,0,44.9,-93.1
62447,0,44.9,-93.1
11342,0,44.9,-93.1
40994,0,44.9,-93.1
43095,0,44.9,-93.1
70554,0,44.9,-93.1
37169,0,44.9,-93.1
37170,0,44.9,-93.1
43093,0,44.9,-93.1
61778,0,44.9,-93.1
37176,0,44.9,-93.1
37175,0,44.9,-93.1
69091,0,44.9,-93.1
43097,0,44.9,-93.1
62447,0,44.9,-93.1
10328,0,44.9,-93.1
62024,0,44.9,-93.1
61957,0,44.9,-93.1
70553,0,44.9,-93.1
37168,0,44.9,-93.1
67162,0,44.9,-93.1
63345,0,44.9,-93.1
62085,0,44.9,-93.1
69099,0,44.9,-93.1
70556,0,44.9,-93.1
62083,0,44.9,-93.1
62086,0,44.9,-93.1
62576,0,44.9,-93.1
69787,0,44.9,-93.1
62451,0,44.9,-93.1
70565,0,44.9,-93.1
62454,0,44.9,-93.1
62453,0,44.9,-93.1
69786,0,44.9,-93.1
68290,0,44.9,-93.1
62452,0,44.9,-93.1
62440,0,44.9,-93.1
62449,0,44.9,-93.1
70564,0,44.9,-93.1
61979,0,44.9,-93.1
62450,0,44.9,-93.1
61980,0,44.9,-93.1
61981,0,44.9,-93.1
11590,0,44.9,-93.1
11264,0,44.9,-93.1
62442,0,44.9,-93.1
62080,0,44.9,-93.1
62082,0,44.9,-93.1
62081,0,44.9,-93.1
11589,0,44.9,-93.1
62448,0,44.9,-93.1
62441,0,44.9,-93.1
42435,0,44.9,-93.1
40985,0,44.9,-93.1
66453,0,44.9,-93.1
40986,0,44.9,-93.1
62857,0,44.9,-93.1
62445,0,44.9,-93.1
62858,0,44.9,-93.1
9877,0,44.9,-93.1
40983,0,44.9,-93.1
67163,0,44.9,-93.1
62075,0,44.9,-93.1
40984,0,44.9,-93.1
67164,0,44.9,-93.1
62609,0,44.9,-93.1
11452,0,44.9,-93.1
69764,1,44.9,-93.1
38476,3,44.9,-93.1
62585,0,44.9,-93.1
68522,0,44.9,-93.1
38477,2,44.9,-93.1
62444,0,44.9,-93.1
63344,0,44.9,-93.1
62580,0,44.9,-93.1
62578,0,44.9,-93.1
62074,0,44.9,-93.1
62073,0,44.9,-93.1
62586,0,44.9,-93.1
62084,0,44.9,-93.1
63432,0,44.9,-93.1
62577,0,44.9,-93.1
62064,0,44.9,-93.1
62583,0,44.9,-93.1
62590,0,44.9,-93.1
62584,0,44.9,-93.1
62581,0,44.9,-93.1
68335,0,44.9,-93.1
11263,0,44.9,-93.1
62579,0,44.9,-93.1
62596,0,44.9,-93.1
62582,0,44.9,-93.1
62595,0,44.9,-93.1
62584,0,44.9,-93.1
62065,0,44.9,-93.1
62593,0,44.9,-93.1
69502,0,44.9,-93.1
62591,0,44.9,-93.1
62072,0,44.9,-93.1
62731,0,44.9,-93.1
62073,0,44.9,-93.1
11588,0,44.9,-93.1
62607,0,44.9,-93.1
66473,0,44.9,-93.1
62603,0,44.9,-93.1
62587,0,44.9,-93.1
63426,0,44.9,-93.1
68229,0,44.9,-93.1
68231,0,44.9,-93.1
68230,0,44.9,-93.1
62072,0,44.9,-93.1
62589,0,44.9,-93.1
70569,0,44.9,-93.1
62588,0,44.9,-93.1
11262,0,44.9,-93.1
62594,0,44.9,-93.1
70835,0,44.9,-93.1
68298,0,44.9,-93.1
62060,0,44.9,-93.1
68303,0,44.9,-93.1
68232,0,44.9,-93.1
62597,0,44.9,-93.1
63335,0,44.9,-93.1
63333,0,44.9,-93.1
38488,2,44.9,-93.1
11552,5,44.9,-93.1
62443,0,44.9,-93.1
38468,0,44.9,-93.1
38457,7,44.9,-93.1
38456,0,44.9,-93.1
61720,0,44.9,-93.1
11340,2,44.9,-93.1
38458,0,44.9,-93.1
63436,0,44.9,-93.1
63334,0,44.9,-93.1
70560,0,44.9,-93.1
42453,7,44.9,-93.1
11550,3,44.9,-93.1
11259,0,44.9,-93.1
60812,4,44.9,-93.1
41417,2,44.9,-93.1
62042,0,44.9,-93.1
38499,2,44.9,-93.1
42451,6,44.9,-93.1
62611,0,44.9,-93.1
62062,0,44.9,-93.1
62048,0,44.9,-93.1
70555,0,44.9,-93.1
62066,0,44.9,-93.1
70562,0,44.9,-93.1
62061,0,44.9,-93.1
62610,0,44.9,-93.1
68405,0,44.9,-93.1
62760,0,44.9,-93.1
62614,0,44.9,-93.1
62613,0,44.9,-93.1
62063,0,44.9,-93.1
62621,0,44.9,-93.1
70568,0,44.9,-93.1
62760,0,44.9,-93.1
